Date,O/N,1W,2W,1M,3M,6M,9M,1Y
2010/11/3,1.5738,1.8183,1.9596,2.6492,2.8412,2.8656,2.8941,2.9339
2010/11/4,1.5592,1.8210,1.9523,2.6498,2.8448,2.8671,2.8964,2.9347
2010/11/5,1.5325,1.6038,1.9275,2.6329,2.8452,2.8662,2.8974,2.9348
2010/11/8,1.5288,1.6340,1.9108,2.6238,2.8470,2.8690,2.8982,2.9389
2010/11/9,1.5208,1.6396,1.8749,2.6253,2.8575,2.8768,2.9044,2.9430
2010/11/10,1.5188,1.6344,1.8332,2.5921,2.8650,2.8798,2.9068,2.9458
2010/11/11,1.5200,1.6733,1.9313,2.6058,2.8727,2.8928,2.9210,2.9568
2010/11/12,1.5258,1.6908,1.9348,2.6167,2.8817,2.9037,2.9324,2.9663
2010/11/15,1.5921,1.7832,1.9652,2.6300,2.8870,2.9082,2.9381,2.9725
2010/11/16,1.6508,1.7445,2.0008,2.6352,2.8907,2.9121,2.9411,2.9758
2010/11/17,1.7292,1.9150,2.1000,2.6322,2.8922,2.9133,2.9418,2.9762
2010/11/18,1.8029,1.9946,2.2000,2.6455,2.8956,2.9145,2.9418,2.9765
2010/11/19,1.8188,2.0700,2.2025,2.6780,2.8996,2.9196,2.9466,2.9798
2010/11/22,1.9600,2.1492,2.2233,2.8772,2.9174,2.9365,2.9619,2.9916
2010/11/23,1.9815,2.2193,2.3808,3.0189,2.9688,2.9552,2.9780,3.0103
2010/11/24,1.9055,2.3263,2.6054,3.2658,3.0127,2.9711,2.9950,3.0241
2010/11/25,1.8913,2.4792,2.9850,3.4383,3.0707,2.9900,3.0082,3.0367
2010/11/26,1.8925,2.7117,3.0617,3.5017,3.1367,3.0129,3.0309,3.0618
2010/11/29,1.9217,2.6717,3.5100,3.5963,3.1925,3.0300,3.0494,3.0786
2010/11/30,2.1300,3.3263,3.7200,3.7100,3.2498,3.0497,3.0690,3.0967
2010/12/1,2.2300,3.3458,3.7148,3.8950,3.2865,3.0644,3.0827,3.1103
2010/12/2,2.2372,3.3471,3.7333,3.8150,3.3274,3.0792,3.0949,3.1237
2010/12/3,1.9982,3.3325,3.6992,3.8163,3.3453,3.0864,3.1062,3.1381
2010/12/6,1.8800,3.0871,3.3753,3.7655,3.3740,3.0919,3.1139,3.1449
2010/12/7,1.9858,2.2078,3.3467,3.5938,3.3940,3.0990,3.1212,3.1510
2010/12/8,2.0979,2.5029,3.2953,3.7625,3.4200,3.1072,3.1304,3.1568
2010/12/9,2.0092,2.4889,3.3352,3.7525,3.5292,3.1141,3.1407,3.1646
2010/12/10,2.0108,2.4933,3.2733,3.8450,3.6320,3.1233,3.1523,3.1743
2010/12/13,2.0067,2.5527,3.2608,3.8129,3.6660,3.1325,3.1597,3.1815
2010/12/14,1.9985,3.2958,3.4183,3.9592,3.7205,3.1428,3.1693,3.1905
2010/12/15,2.0158,3.6158,3.5975,4.0975,3.8158,3.1572,3.1871,3.2062
2010/12/16,2.0008,3.3358,3.6308,4.1983,3.8548,3.1664,3.1958,3.2150
2010/12/17,1.9954,3.7008,3.8842,4.3035,3.8842,3.1747,3.2043,3.2230
2010/12/20,2.1035,3.5025,3.9469,4.3297,3.9181,3.2030,3.2311,3.2574
2010/12/21,2.3521,4.0800,4.3407,4.4910,3.9496,3.2405,3.2728,3.2955
2010/12/22,2.5533,4.1583,4.5575,4.7952,4.1130,3.2715,3.2950,3.3239
2010/12/23,3.2550,5.6617,5.1533,5.1767,4.1790,3.3234,3.3427,3.3617
2010/12/24,4.2583,4.9308,5.6075,5.7430,4.3264,3.3607,3.3773,3.3950
2010/12/27,4.5079,5.2983,5.8100,6.0678,4.5641,3.4592,3.4827,3.5246
2010/12/28,4.5954,5.7621,6.6429,6.1827,4.6021,3.5034,3.5378,3.5767
2010/12/29,4.7588,6.0563,6.0067,6.2100,4.6236,3.5152,3.5526,3.5950
2010/12/30,5.0996,6.2853,6.4358,6.2217,4.6216,3.5447,3.5800,3.6169
2010/12/31,4.5217,6.3867,6.5125,6.1690,4.6234,3.5614,3.5944,3.6312
2011/1/4,2.9308,4.3108,4.3692,4.4711,4.5583,3.5598,3.5978,3.6383
2011/1/5,2.6800,3.2192,4.1208,4.1676,4.5220,3.5789,3.6076,3.6461
2011/1/6,2.1804,3.1567,4.0775,4.1188,4.4648,3.5806,3.6152,3.6521
2011/1/7,2.1200,2.7996,3.8800,3.9565,4.4184,3.6009,3.6353,3.6620
2011/1/10,2.0100,2.3725,3.8417,3.9007,4.3408,3.6113,3.6497,3.6774
2011/1/11,1.9800,2.4375,3.6033,3.8782,4.2643,3.6271,3.6603,3.6895
2011/1/12,1.9625,2.4853,3.4042,3.8569,4.1951,3.6359,3.6667,3.6929
2011/1/13,1.9157,2.3075,3.3542,3.8299,4.1720,3.6451,3.6742,3.6992
2011/1/14,1.9217,2.5458,3.1266,3.8204,4.1398,3.6549,3.6804,3.7076
2011/1/17,1.9258,2.5713,2.9867,4.1505,4.1383,3.6621,3.6898,3.7155
2011/1/18,1.9971,2.7675,3.1408,4.4708,4.1671,3.6665,3.6932,3.7196
2011/1/19,2.6275,4.0588,4.1417,5.2633,4.3572,3.6916,3.7069,3.7344
2011/1/20,5.7083,6.0767,5.9892,6.7350,4.6839,3.7157,3.7245,3.7539
2011/1/21,5.7242,7.3208,6.7583,7.4775,4.9322,3.7430,3.7571,3.7855
2011/1/24,5.0408,5.4242,6.7958,7.9417,5.0497,3.7702,3.7877,3.8160
2011/1/25,7.2042,7.7033,7.9500,8.1300,5.2502,3.8251,3.8291,3.8568
2011/1/26,7.7608,7.8725,8.2292,8.1258,5.4415,3.8646,3.8889,3.9187
2011/1/27,7.9997,8.4058,8.3792,8.1392,5.5597,3.8969,3.9260,3.9600
2011/1/28,7.6992,8.1883,8.1208,8.1300,5.6207,3.9385,3.9745,4.0101
2011/1/30,7.9833,8.5117,8.5225,8.1118,5.7059,3.9716,4.0087,4.0561
2011/1/31,5.0142,8.2192,8.5138,8.1318,5.7464,3.9931,4.0378,4.0808
2011/2/1,3.3458,3.3692,4.8500,6.6250,5.6437,3.9943,4.0456,4.0894
2011/2/9,3.8475,4.0903,4.8067,5.5818,5.7299,4.1170,4.1683,4.2211
2011/2/10,2.8758,3.9717,4.6050,5.3151,5.6362,4.1684,4.2164,4.2827
2011/2/11,2.8850,3.9710,4.5658,5.1129,5.4415,4.1960,4.2423,4.3067
2011/2/12,2.5950,2.6412,4.1817,4.7917,5.1854,4.2063,4.2580,4.3238
2011/2/14,2.3100,2.7067,3.1125,4.4325,5.0048,4.2122,4.2703,4.3464
2011/2/15,2.3100,2.6245,2.9075,4.4292,4.8250,4.2195,4.2893,4.3686
2011/2/16,2.3008,2.5882,3.4375,4.4817,4.7650,4.2361,4.2971,4.3930
2011/2/17,2.1867,2.9250,3.9700,4.3436,4.7215,4.2579,4.3289,4.4259
2011/2/18,2.1075,2.7949,4.0775,4.3814,4.7145,4.2932,4.3527,4.4529
2011/2/21,2.1783,6.0942,6.9858,5.2150,4.8776,4.3423,4.3854,4.4897
2011/2/22,2.0167,6.2533,6.6550,5.3383,4.9333,4.3659,4.4184,4.5232
2011/2/23,1.9950,6.2033,5.5833,5.1042,4.9357,4.4025,4.4427,4.5499
2011/2/24,2.2892,3.4463,5.0917,4.8545,4.9197,4.4202,4.4720,4.5795
2011/2/25,2.7028,3.1492,5.2150,4.8413,4.9250,4.4373,4.4892,4.5953
2011/2/28,2.3783,2.9967,4.5083,4.7503,4.9107,4.4494,4.4998,4.6080
2011/3/1,2.1875,2.9958,4.2517,4.4535,4.8281,4.4641,4.5108,4.6208
2011/3/2,2.0183,2.9942,3.5375,4.2138,4.6752,4.4697,4.5217,4.6284
2011/3/3,1.9419,2.4392,2.9533,4.0445,4.5258,4.4714,4.5243,4.6238
2011/3/4,1.8933,2.2092,2.5658,4.0075,4.4645,4.4730,4.5358,4.6301
2011/3/7,1.7858,2.1630,2.5367,3.7679,4.4015,4.4610,4.5332,4.6344
2011/3/8,1.6917,2.2033,2.5465,3.7475,4.3203,4.4366,4.5349,4.6355
2011/3/9,1.6875,2.1513,2.5400,3.6180,4.2237,4.4208,4.5322,4.6353
2011/3/10,1.6792,2.2575,2.5342,3.7062,4.1944,4.4294,4.5397,4.6366
2011/3/11,1.6858,2.0508,2.5049,3.6936,4.1845,4.4311,4.5437,4.6382
2011/3/14,1.6875,2.0467,2.5008,3.7425,4.1903,4.4429,4.5495,4.6378
2011/3/15,1.6804,1.9917,2.5508,3.9108,4.2129,4.4489,4.5613,4.6459
2011/3/16,1.6783,1.9933,2.6183,3.9639,4.2207,4.4525,4.5705,4.6525
2011/3/17,1.6733,1.9983,2.2538,3.9342,4.2401,4.4511,4.5754,4.6558
2011/3/18,1.6692,1.9967,2.6554,3.8817,4.2461,4.4388,4.5754,4.6566
2011/3/21,1.9242,2.9600,3.2593,3.9090,4.2684,4.4560,4.5865,4.6647
2011/3/22,1.9158,2.8283,3.2533,3.9100,4.2684,4.4618,4.5902,4.6663
2011/3/23,1.8992,2.7133,3.2750,3.8799,4.2654,4.4543,4.5919,4.6673
2011/3/24,1.8790,2.7000,3.2375,3.8606,4.2517,4.4428,4.5855,4.6621
2011/3/25,1.8675,2.2342,3.3492,3.8509,4.2388,4.4374,4.5824,4.6583
2011/3/28,1.7883,2.3058,3.2599,3.8484,4.2072,4.4329,4.5835,4.6601
2011/3/29,1.7883,2.0842,3.1525,3.6517,4.1666,4.4196,4.5820,4.6603
2011/3/30,1.7858,2.6071,3.0067,3.5989,4.1656,4.4233,4.5827,4.6604
2011/3/31,1.7992,2.8183,3.2083,3.5900,4.1690,4.4271,4.5855,4.6618
2011/4/1,1.7922,2.7821,3.1825,3.5650,4.1788,4.4274,4.5863,4.6623
2011/4/2,1.7802,2.2783,2.8858,3.5343,4.1765,4.4476,4.5860,4.6624
2011/4/6,1.7829,2.3883,2.8996,3.5220,4.2293,4.5244,4.6573,4.7347
2011/4/7,1.7717,2.0625,2.9075,3.5109,4.2491,4.5487,4.6714,4.7615
2011/4/8,1.7663,2.4692,2.8972,3.5217,4.2531,4.5598,4.6901,4.7809
2011/4/11,1.7571,1.9938,2.5834,3.5128,4.2522,4.5609,4.6933,4.7829
2011/4/12,1.7452,1.9517,2.5267,3.5132,4.2480,4.5636,4.6972,4.7871
2011/4/13,1.7361,1.9658,2.4892,3.4976,4.2463,4.5730,4.7021,4.7899
2011/4/14,1.7338,2.3782,2.4992,3.4756,4.2387,4.5754,4.7043,4.7912
2011/4/15,1.7282,2.3513,2.5100,3.4479,4.2373,4.5789,4.7052,4.7922
2011/4/18,1.7629,2.6950,2.7221,3.4625,4.2671,4.5834,4.7103,4.8016
2011/4/19,1.7637,2.9598,3.1108,3.4629,4.2880,4.5871,4.7166,4.8089
2011/4/20,1.7569,2.9992,3.1383,3.5039,4.3058,4.5893,4.7175,4.8116
2011/4/21,3.5333,3.9275,3.9850,4.0058,4.3449,4.5996,4.7217,4.8177
2011/4/22,3.0775,3.5496,3.8417,4.2225,4.3771,4.6127,4.7335,4.8317
2011/4/25,2.6958,4.0542,3.9075,4.4425,4.4797,4.6360,4.7357,4.8450
2011/4/26,2.6792,4.4275,4.4258,4.6149,4.5218,4.6610,4.7460,4.8564
2011/4/27,2.0233,3.7533,4.0608,4.5172,4.5315,4.6644,4.7539,4.8614
2011/4/28,2.0242,3.0392,3.5092,4.3444,4.5339,4.6669,4.7624,4.8667
2011/4/29,2.4992,2.9400,3.4633,4.1433,4.5387,4.6788,4.7717,4.8706
2011/5/3,2.5525,2.9492,3.1867,3.9708,4.5390,4.6754,4.7665,4.8642
2011/5/4,2.5167,2.9983,3.1975,3.8824,4.5165,4.6745,4.7662,4.8636
2011/5/5,1.9942,2.9650,2.9350,3.6765,4.5209,4.6593,4.7609,4.8572
2011/5/6,1.9938,2.7817,2.9292,3.5907,4.5083,4.6641,4.7632,4.8562
2011/5/9,2.1200,2.7458,2.9208,3.6158,4.5101,4.6620,4.7665,4.8594
2011/5/10,2.1100,2.7783,2.8942,3.6280,4.4986,4.6544,4.7581,4.8511
2011/5/11,2.1006,2.7883,2.8600,3.6542,4.4944,4.6578,4.7557,4.8519
2011/5/12,2.0858,2.7729,2.8546,3.7142,4.4909,4.6432,4.7527,4.8521
2011/5/13,2.0892,3.5542,3.8258,3.9300,4.5138,4.6678,4.7648,4.8573
2011/5/16,2.0908,4.5983,4.4525,4.5592,4.5257,4.6671,4.7649,4.8562
2011/5/17,2.0992,4.6375,4.5121,4.6300,4.5455,4.6773,4.7651,4.8546
2011/5/18,3.1492,3.2690,4.2175,4.5808,4.5622,4.6773,4.7643,4.8566
2011/5/19,3.5467,3.5283,4.1792,4.5058,4.5603,4.6791,4.7642,4.8580
2011/5/20,4.0050,3.9892,4.2133,4.4949,4.5625,4.6841,4.7667,4.8640
2011/5/23,4.0008,4.7108,4.9900,4.8900,4.5682,4.6996,4.7697,4.8746
2011/5/24,4.4767,4.7300,5.3047,5.1233,4.5933,4.7017,4.7810,4.8841
2011/5/25,4.9992,5.3050,5.5975,5.3367,4.6263,4.7161,4.7896,4.8879
2011/5/26,4.8533,5.0883,5.5542,5.3600,4.6440,4.7315,4.8022,4.8956
2011/5/27,2.8362,4.3958,4.4450,5.0908,4.6420,4.7278,4.7998,4.8963
2011/5/30,2.5500,3.2008,4.3900,4.7340,4.6003,4.6968,4.7948,4.9054
2011/5/31,3.8433,3.8467,4.8083,4.6269,4.6059,4.7130,4.7924,4.8940
2011/6/1,3.1454,3.9167,4.2742,4.4299,4.6121,4.7188,4.7921,4.8916
2011/6/2,2.8436,3.5033,4.2258,4.4954,4.6002,4.7191,4.7920,4.8902
2011/6/3,2.5050,3.5075,4.1392,4.5840,4.5925,4.7150,4.7829,4.8835
2011/6/7,2.9967,3.2292,3.7542,4.6025,4.5981,4.7278,4.7822,4.8832
2011/6/8,3.6663,3.7100,4.2317,4.8667,4.6543,4.7676,4.7913,4.8898
2011/6/9,3.7858,4.1017,4.6125,5.1317,4.7502,4.7726,4.8122,4.9043
2011/6/10,3.8167,4.6142,4.6483,5.3242,4.7705,4.7848,4.8283,4.9152
2011/6/13,3.8025,4.5317,4.6617,5.3950,4.8743,4.7982,4.8403,4.9206
2011/6/14,3.4842,4.1592,4.3042,5.4417,4.9232,4.8606,4.8576,4.9338
2011/6/15,3.9878,6.1825,6.2858,7.1625,5.2788,4.9211,4.8926,4.9569
2011/6/16,3.9957,6.6000,7.0225,7.3708,5.5884,4.9831,4.9267,4.9771
2011/6/17,3.9850,6.6842,7.0119,7.3895,5.6733,5.0152,4.9496,4.9913
2011/6/20,6.9550,7.4958,7.5442,7.4458,5.7433,5.0457,4.9874,5.0259
2011/6/21,7.1375,8.3267,8.5883,7.5583,5.8421,5.0808,5.0039,5.0406
2011/6/22,7.4700,8.8350,7.1542,7.5683,6.0594,5.1101,5.0233,5.0575
2011/6/23,7.3325,9.0708,9.0642,7.9167,6.3830,5.1547,5.0483,5.0813
2011/6/24,7.0502,8.6700,7.3068,7.8857,6.3893,5.1735,5.0625,5.1024
2011/6/27,6.1117,7.2617,7.0592,7.9225,6.4302,5.1832,5.0751,5.1071
2011/6/28,5.0554,6.4925,6.4492,7.7550,6.4611,5.1976,5.0871,5.1220
2011/6/29,5.0350,6.3283,6.2242,7.7363,6.4571,5.2038,5.0961,5.1309
2011/6/30,4.9983,6.5986,6.2610,7.5666,6.3917,5.2079,5.1022,5.1367
2011/7/1,4.7297,5.9483,6.2683,7.2727,6.3867,5.2155,5.1084,5.1405
2011/7/4,2.8505,4.7617,4.4208,6.6792,6.3579,5.2140,5.1106,5.1485
2011/7/5,5.8392,6.7992,7.4992,6.3960,6.3481,5.2069,5.1147,5.1496
2011/7/6,5.5817,7.4367,7.4983,6.4292,6.3333,5.2105,5.1163,5.1466
2011/7/7,4.8292,5.6133,7.2208,6.0717,6.3302,5.2385,5.1601,5.1923
2011/7/8,4.9983,6.2542,6.4183,5.8892,6.3057,5.2328,5.1684,5.1978
2011/7/11,4.0150,5.3283,5.3233,5.5450,6.2398,5.2410,5.1789,5.2027
2011/7/12,2.4325,4.8683,5.1858,5.3214,6.1912,5.2435,5.1775,5.2016
2011/7/13,3.4525,3.6975,4.7392,5.2603,6.1102,5.2579,5.1788,5.2020
2011/7/14,4.2217,4.8042,5.5583,5.2627,6.0853,5.3093,5.1811,5.2041
2011/7/15,3.8683,4.0925,5.9567,5.3109,6.0216,5.2788,5.1869,5.2061
2011/7/18,3.6367,4.5217,5.5733,5.4200,5.9927,5.2722,5.1892,5.2065
2011/7/19,4.4300,4.5817,5.2558,5.4450,5.9810,5.2785,5.1898,5.2068
2011/7/20,4.7383,5.3533,5.7367,5.9083,5.9694,5.2909,5.1957,5.2093
2011/7/21,5.4208,5.7742,6.3808,6.6117,5.9560,5.2963,5.2030,5.2125
2011/7/22,5.2967,5.4200,6.4183,6.9975,5.9688,5.2807,5.1918,5.2197
2011/7/25,5.1408,5.2592,6.4008,6.6608,6.0383,5.2775,5.1928,5.2239
2011/7/26,4.6150,4.9908,6.1617,6.6692,6.0283,5.2856,5.1964,5.2293
2011/7/27,4.1483,4.9583,6.4000,6.5833,6.0198,5.2763,5.1957,5.2296
2011/7/28,3.6367,5.0467,5.8075,6.4280,6.0002,5.2647,5.1930,5.2297
2011/7/29,3.4817,5.1142,5.6817,6.2651,5.9993,5.2622,5.1911,5.2285
2011/8/1,3.0263,5.0121,5.7216,5.7242,5.9712,5.2568,5.1886,5.2273
2011/8/2,2.8121,4.8732,5.0290,5.3972,5.9085,5.2455,5.1890,5.2300
2011/8/3,2.8133,4.0992,4.5000,5.1933,5.8897,5.2446,5.1908,5.2285
2011/8/4,2.8442,3.2666,3.9967,5.0100,5.8493,5.2395,5.1895,5.2257
2011/8/5,2.8175,3.0100,3.2100,5.0444,5.8066,5.2274,5.1840,5.2260
2011/8/8,2.7286,3.0000,3.2858,5.0313,5.7463,5.2239,5.1856,5.2237
2011/8/9,2.7368,3.0933,3.4017,5.0583,5.6908,5.2286,5.1883,5.2249
2011/8/10,3.0425,3.1058,3.4858,5.0038,5.6490,5.2292,5.1915,5.2269
2011/8/11,2.7438,3.0967,3.5317,4.9725,5.5883,5.2243,5.1909,5.2256
2011/8/12,2.7942,3.0825,3.6125,4.9842,5.5257,5.2753,5.1930,5.2252
2011/8/15,2.8492,3.2375,3.2367,4.8707,5.4929,5.2777,5.1932,5.2226
2011/8/16,2.9871,3.2129,3.2433,4.8367,5.4602,5.2535,5.1883,5.2181
2011/8/17,2.9992,3.2167,3.2736,4.8861,5.4443,5.2493,5.1907,5.2214
2011/8/18,3.4425,3.7658,4.2975,5.0700,5.4328,5.2483,5.1929,5.2247
2011/8/19,3.6892,4.3033,4.5450,5.4275,5.4328,5.2501,5.1951,5.2255
2011/8/22,4.0300,4.9667,4.7725,5.4663,5.4273,5.2494,5.1962,5.2262
2011/8/23,4.2306,5.1900,5.1233,5.4797,5.4246,5.2441,5.1971,5.2271
2011/8/24,3.7683,4.4383,4.5550,5.2292,5.4049,5.2396,5.1963,5.2288
2011/8/25,3.3377,4.4825,4.5583,5.1400,5.3848,5.2379,5.1971,5.2279
2011/8/26,3.2235,4.0558,4.2475,5.0150,5.3546,5.2344,5.1962,5.2268
2011/8/29,3.1650,4.3961,5.4232,5.2858,5.4867,5.2646,5.2021,5.2343
2011/8/30,3.4308,4.9750,5.3837,5.3277,5.5113,5.2828,5.2088,5.2373
2011/8/31,3.3538,4.9550,5.4383,5.4033,5.5444,5.2910,5.2133,5.2407
2011/9/1,3.4192,4.7658,4.9683,5.4242,5.5774,5.2903,5.2150,5.2439
2011/9/2,3.4808,4.2021,4.9692,5.5800,5.5753,5.2905,5.2154,5.2485
2011/9/5,3.8892,4.8775,5.3167,5.6608,5.6079,5.2947,5.2196,5.2494
2011/9/6,2.9975,4.4883,4.8208,5.6708,5.6110,5.2998,5.2200,5.2508
2011/9/7,3.0546,4.3625,4.3483,5.5069,5.6509,5.3031,5.2243,5.2544
2011/9/8,3.1058,4.0100,4.1023,5.3543,5.6554,5.3043,5.2236,5.2555
2011/9/9,3.0408,3.6233,3.9992,5.0942,5.6513,5.3059,5.2223,5.2552
2011/9/13,2.9525,3.2817,3.4967,5.0650,5.6272,5.3006,5.2200,5.2543
2011/9/14,2.9575,3.2883,3.5634,5.3000,5.6304,5.3000,5.2193,5.2543
2011/9/15,3.1933,3.3433,3.9583,5.2583,5.6209,5.2992,5.2179,5.2553
2011/9/16,3.1900,3.3202,3.4806,5.2149,5.6167,5.2979,5.2192,5.2558
2011/9/19,3.4777,3.5500,3.5839,5.4267,5.6138,5.2977,5.2165,5.2552
2011/9/20,3.7975,3.9933,4.5579,5.6850,5.6216,5.2968,5.2162,5.2551
2011/9/21,3.7346,4.0790,4.5752,5.8408,5.6393,5.2979,5.2169,5.2529
2011/9/22,3.5042,3.9025,4.4492,5.9258,5.6289,5.2981,5.2170,5.2543
2011/9/23,3.2942,4.1633,4.2542,5.8800,5.6328,5.2973,5.2170,5.2537
2011/9/26,3.0958,3.8100,4.4975,5.8733,5.6195,5.2973,5.2170,5.2540
2011/9/27,4.0550,4.6667,5.0358,5.7011,5.6269,5.2948,5.2162,5.2541
2011/9/28,3.9917,4.8100,4.9925,5.8150,5.6391,5.2979,5.2173,5.2543
2011/9/29,3.8721,5.0675,5.0767,5.8242,5.6399,5.2978,5.2168,5.2543
2011/9/30,4.8925,5.0025,5.0650,5.9167,5.6466,5.3028,5.2217,5.2534
2011/10/8,4.8604,4.9667,5.0242,5.4838,5.6421,5.3023,5.2236,5.2531
2011/10/9,4.5642,4.7950,4.8433,5.2758,5.6412,5.3023,5.2241,5.2522
2011/10/10,3.8192,4.4283,4.4908,5.2975,5.6480,5.3039,5.2241,5.2521
2011/10/11,3.4417,4.1975,4.4358,5.2396,5.6503,5.3016,5.2233,5.2512
2011/10/12,2.9950,3.3158,3.9572,5.3258,5.6343,5.3130,5.2273,5.2528
2011/10/13,2.9642,3.1517,3.4317,5.2900,5.6320,5.3232,5.2292,5.2539
2011/10/14,2.8800,3.1475,4.0600,5.3292,5.6343,5.3566,5.2318,5.2558
2011/10/17,2.8075,3.3400,3.7408,5.0558,5.6404,5.3714,5.2367,5.2562
2011/10/18,2.8308,3.4933,3.8667,5.0626,5.6235,5.3940,5.2385,5.2537
2011/10/19,2.8963,3.3517,3.4925,5.0044,5.6179,5.3896,5.2391,5.2538
2011/10/20,3.0100,3.4575,3.9992,4.9775,5.6040,5.3983,5.2383,5.2516
2011/10/21,3.0738,3.4342,3.9775,4.9608,5.6170,5.4008,5.2409,5.2547
2011/10/24,3.0650,3.4033,3.9992,4.9667,5.6136,5.4030,5.2408,5.2536
2011/10/25,3.5983,3.9900,4.5000,5.1010,5.6363,5.4133,5.2451,5.2536
2011/10/26,3.9983,4.0917,4.5418,5.1450,5.6354,5.4214,5.2472,5.2534
2011/10/27,4.1875,4.5417,4.6517,5.3269,5.6522,5.4370,5.2455,5.2474
2011/10/28,4.8983,4.9792,5.2150,5.8317,5.6643,5.4450,5.2452,5.2499
2011/10/31,4.6950,4.9433,5.7775,5.9107,5.7048,5.4546,5.2451,5.2533
2011/11/1,3.3025,4.3542,4.3842,5.6958,5.7693,5.4546,5.2452,5.2501
2011/11/2,3.0964,3.6958,3.7967,5.2208,5.7033,5.4346,5.2476,5.2543
2011/11/3,3.0900,3.3975,3.7383,5.1758,5.7017,5.4475,5.2488,5.2545
2011/11/4,3.0900,3.4983,3.6092,5.0775,5.7043,5.4513,5.2488,5.2546
2011/11/7,3.0933,3.5683,3.6296,4.9242,5.7221,5.4501,5.2479,5.2552
2011/11/8,3.1117,3.5583,3.6223,4.9133,5.7100,5.4544,5.2491,5.2559
2011/11/9,3.1167,3.5183,3.6800,4.5819,5.7046,5.4538,5.2460,5.2528
2011/11/10,3.1254,3.4767,3.6642,4.6075,5.6842,5.4579,5.2457,5.2526
2011/11/11,2.8233,3.5000,3.6700,4.5358,5.6542,5.4608,5.2440,5.2509
2011/11/14,2.8988,3.3067,3.7358,4.5358,5.6617,5.4638,5.2451,5.2539
2011/11/15,2.9125,3.2975,3.3949,4.5622,5.6608,5.4629,5.2469,5.2517
2011/11/16,2.9250,3.3450,3.3840,4.6345,5.6558,5.4667,5.2453,5.2508
2011/11/17,3.2292,3.5525,3.6650,4.8814,5.6575,5.4853,5.2454,5.2515
2011/11/18,3.4225,3.6994,4.0011,4.9232,5.6550,5.4803,5.2470,5.2520
2011/11/21,3.6033,4.2092,4.2808,5.1450,5.6650,5.4975,5.2481,5.2512
2011/11/22,3.8342,4.4117,4.8258,5.3083,5.6707,5.5221,5.2480,5.2524
2011/11/23,3.9567,4.3325,4.8908,5.2993,5.6692,5.5204,5.2480,5.2500
2011/11/24,3.9467,4.1050,4.7000,5.3211,5.6673,5.5121,5.2480,5.2498
2011/11/25,4.0192,4.0358,4.7258,5.3208,5.6673,5.5108,5.2479,5.2485
2011/11/28,3.7075,3.9833,4.6892,5.1583,5.6514,5.5242,5.2496,5.2482
2011/11/29,3.4086,3.6375,4.6967,5.1517,5.6696,5.5058,5.2465,5.2518
2011/11/30,3.4250,3.9642,4.3667,4.8033,5.6654,5.5013,5.2454,5.2517
2011/12/1,2.9775,3.9717,4.1675,4.7028,5.6054,5.4788,5.2443,5.2444
2011/12/2,2.9723,3.6446,3.5508,4.6080,5.5433,5.4526,5.2401,5.2395
2011/12/5,2.8567,3.2933,3.3358,4.6271,5.5300,5.4417,5.2377,5.2368
2011/12/6,2.8504,3.3942,3.4983,4.6543,5.5183,5.4367,5.2373,5.2375
2011/12/7,2.8696,3.4308,3.4633,4.6969,5.4842,5.4283,5.2354,5.2356
2011/12/8,2.8596,3.4692,3.5000,4.8042,5.4711,5.4338,5.2368,5.2374
2011/12/9,2.8900,3.5308,3.4942,4.5743,5.4682,5.4358,5.2374,5.2371
2011/12/12,2.9475,3.5392,3.6833,4.8814,5.4607,5.4296,5.2419,5.2375
2011/12/13,2.9513,3.4975,3.6000,4.9194,5.4511,5.4306,5.2432,5.2370
2011/12/14,2.9158,3.2100,3.3008,4.7305,5.4459,5.4319,5.2424,5.2356
2011/12/15,2.9483,3.4492,3.3725,5.0975,5.4471,5.4328,5.2434,5.2366
2011/12/16,2.8758,3.0583,3.6650,5.0583,5.4506,5.4334,5.2455,5.2361
2011/12/19,2.8763,3.0075,4.3742,5.3900,5.4505,5.4293,5.2424,5.2363
2011/12/20,2.8775,3.2208,4.3742,5.5708,5.4563,5.4285,5.2419,5.2357
2011/12/21,2.8983,3.5983,4.9633,5.8650,5.4484,5.4262,5.2451,5.2362
2011/12/22,2.9350,3.7733,5.3367,5.8917,5.4560,5.4233,5.2447,5.2362
2011/12/23,2.9392,3.7392,5.4608,5.8172,5.4612,5.4177,5.2410,5.2341
2011/12/26,2.9992,4.0958,5.0875,5.8097,5.4572,5.4154,5.2401,5.2337
2011/12/27,3.0775,4.3842,5.4842,5.8511,5.4686,5.4219,5.2404,5.2345
2011/12/28,3.4202,4.7292,5.6567,5.8500,5.4757,5.4233,5.2401,5.2343
2011/12/29,3.4175,5.4192,5.5933,5.8500,5.4742,5.4218,5.2409,5.2373
2011/12/30,3.4067,5.5808,6.0538,5.9900,5.4749,5.4260,5.2401,5.2378
2011/12/31,4.9992,6.3300,6.5000,6.0000,5.4691,5.4223,5.2400,5.2373
2012/1/4,3.4975,4.0208,4.6758,5.9133,5.4655,5.4243,5.2417,5.2364
2012/1/5,4.0000,4.5042,4.9192,5.8494,5.4615,5.4224,5.2420,5.2376
2012/1/6,3.9979,4.3008,4.6192,5.9483,5.4600,5.4214,5.2419,5.2393
2012/1/9,4.0000,4.5083,4.5583,5.9351,5.4602,5.4203,5.2435,5.2375
